country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,generation
Antigua and Barbuda,2009,male,25-34 years,0.0,6325.0,0.0,1224253000.0,14335.0,Generation X
Antigua and Barbuda,2009,male,35-54 years,0.0,12978.0,0.0,1224253000.0,14335.0,Boomers
Antigua and Barbuda,2009,male,5-14 years,0.0,8599.0,0.0,1224253000.0,14335.0,Generation Z
Antigua and Barbuda,2009,male,55-74 years,0.0,4349.0,0.0,1224253000.0,14335.0,Silent
Antigua and Barbuda,2009,male,75+ years,0.0,1042.0,0.0,1224253000.0,14335.0,Silent
Antigua and Barbuda,2012,female,15-24 years,0.0,8435.0,0.0,1211411704.0,13657.0,Millenials
Antigua and Barbuda,2012,female,25-34 years,0.0,7215.0,0.0,1211411704.0,13657.0,Millenials
Antigua and Barbuda,2012,female,35-54 years,0.0,15193.0,0.0,1211411704.0,13657.0,Generation X
Antigua and Barbuda,2012,female,5-14 years,0.0,8401.0,0.0,1211411704.0,13657.0,Generation Z
Antigua and Barbuda,2012,female,55-74 years,0.0,5512.0,0.0,1211411704.0,13657.0,Boomers
Antigua and Barbuda,2012,female,75+ years,0.0,1625.0,0.0,1211411704.0,13657.0,Silent
Antigua and Barbuda,2012,male,15-24 years,0.0,7893.0,0.0,1211411704.0,13657.0,Millenials
Antigua and Barbuda,2012,male,25-34 years,0.0,6629.0,0.0,1211411704.0,13657.0,Millenials
Antigua and Barbuda,2012,male,35-54 years,0.0,13280.0,0.0,1211411704.0,13657.0,Generation X
Antigua and Barbuda,2012,male,5-14 years,0.0,8475.0,0.0,1211411704.0,13657.0,Generation Z
Antigua and Barbuda,2012,male,55-74 years,0.0,4994.0,0.0,1211411704.0,13657.0,Boomers
Antigua and Barbuda,2012,male,75+ years,0.0,1051.0,0.0,1211411704.0,13657.0,Silent
Antigua and Barbuda,2013,female,15-24 years,0.0,8494.0,0.0,1192925407.0,13287.0,Millenials
Antigua and Barbuda,2013,female,25-34 years,0.0,7397.0,0.0,1192925407.0,13287.0,Millenials
Antigua and Barbuda,2013,female,35-54 years,0.0,15236.0,0.0,1192925407.0,13287.0,Generation X
Antigua and Barbuda,2013,female,5-14 years,0.0,8353.0,0.0,1192925407.0,13287.0,Generation Z
Antigua and Barbuda,2013,female,55-74 years,0.0,5787.0,0.0,1192925407.0,13287.0,Boomers
Antigua and Barbuda,2013,female,75+ years,0.0,1652.0,0.0,1192925407.0,13287.0,Silent
Antigua and Barbuda,2013,male,15-24 years,0.0,8061.0,0.0,1192925407.0,13287.0,Millenials
Antigua and Barbuda,2013,male,25-34 years,0.0,6782.0,0.0,1192925407.0,13287.0,Millenials
Antigua and Barbuda,2013,male,35-54 years,0.0,13302.0,0.0,1192925407.0,13287.0,Generation X
Antigua and Barbuda,2013,male,5-14 years,0.0,8405.0,0.0,1192925407.0,13287.0,Generation Z
Antigua and Barbuda,2013,male,55-74 years,0.0,5238.0,0.0,1192925407.0,13287.0,Boomers
Antigua and Barbuda,2013,male,75+ years,0.0,1072.0,0.0,1192925407.0,13287.0,Silent
Antigua and Barbuda,2014,female,15-24 years,0.0,8537.0,0.0,1280133333.0,14093.0,Millenials
Antigua and Barbuda,2014,female,25-34 years,0.0,7578.0,0.0,1280133333.0,14093.0,Millenials
Antigua and Barbuda,2014,female,35-54 years,0.0,15273.0,0.0,1280133333.0,14093.0,Generation X
Antigua and Barbuda,2014,female,5-14 years,0.0,8296.0,0.0,1280133333.0,14093.0,Generation Z
Antigua and Barbuda,2014,female,55-74 years,0.0,6085.0,0.0,1280133333.0,14093.0,Boomers
Antigua and Barbuda,2014,female,75+ years,0.0,1686.0,0.0,1280133333.0,14093.0,Silent
Antigua and Barbuda,2014,male,15-24 years,0.0,8208.0,0.0,1280133333.0,14093.0,Millenials
Antigua and Barbuda,2014,male,25-34 years,0.0,6928.0,0.0,1280133333.0,14093.0,Millenials
Antigua and Barbuda,2014,male,35-54 years,0.0,13325.0,0.0,1280133333.0,14093.0,Generation X
Antigua and Barbuda,2014,male,5-14 years,0.0,8335.0,0.0,1280133333.0,14093.0,Generation Z
Antigua and Barbuda,2014,male,55-74 years,0.0,5503.0,0.0,1280133333.0,14093.0,Boomers
Antigua and Barbuda,2014,male,75+ years,0.0,1083.0,0.0,1280133333.0,14093.0,Silent
Antigua and Barbuda,2015,female,55-74 years,1.0,6403.0,15.62,1364863037.0,14853.0,Boomers
Antigua and Barbuda,2015,female,15-24 years,0.0,8561.0,0.0,1364863037.0,14853.0,Millenials
Antigua and Barbuda,2015,female,25-34 years,0.0,7740.0,0.0,1364863037.0,14853.0,Millenials
Antigua and Barbuda,2015,female,35-54 years,0.0,15323.0,0.0,1364863037.0,14853.0,Generation X
Antigua and Barbuda,2015,female,5-14 years,0.0,8239.0,0.0,1364863037.0,14853.0,Generation Z
Antigua and Barbuda,2015,female,75+ years,0.0,1724.0,0.0,1364863037.0,14853.0,Silent
Antigua and Barbuda,2015,male,15-24 years,0.0,8331.0,0.0,1364863037.0,14853.0,Millenials
Antigua and Barbuda,2015,male,25-34 years,0.0,7059.0,0.0,1364863037.0,14853.0,Millenials
Antigua and Barbuda,2015,male,35-54 years,0.0,13370.0,0.0,1364863037.0,14853.0,Generation X
Antigua and Barbuda,2015,male,5-14 years,0.0,8268.0,0.0,1364863037.0,14853.0,Generation Z
Antigua and Barbuda,2015,male,55-74 years,0.0,5784.0,0.0,1364863037.0,14853.0,Boomers
Antigua and Barbuda,2015,male,75+ years,0.0,1087.0,0.0,1364863037.0,14853.0,Silent
Argentina,1985,male,75+ years,202.0,363000.0,55.65,88416668900.0,3264.0,G.I. Generation
Argentina,1985,male,55-74 years,485.0,1997000.0,24.29,88416668900.0,3264.0,G.I. Generation
Argentina,1985,male,35-54 years,414.0,3346300.0,12.37,88416668900.0,3264.0,Silent
Argentina,1985,female,55-74 years,210.0,2304000.0,9.11,88416668900.0,3264.0,G.I. Generation
Argentina,1985,male,25-34 years,177.0,2234200.0,7.92,88416668900.0,3264.0,Boomers
Argentina,1985,female,75+ years,41.0,537000.0,7.64,88416668900.0,3264.0,G.I. Generation
Argentina,1985,male,15-24 years,156.0,2415200.0,6.46,88416668900.0,3264.0,Generation X
Argentina,1985,female,35-54 years,142.0,3355300.0,4.23,88416668900.0,3264.0,Silent
Argentina,1985,female,25-34 years,65.0,2185200.0,2.97,88416668900.0,3264.0,Boomers
Argentina,1985,female,15-24 years,69.0,2354200.0,2.93,88416668900.0,3264.0,Generation X
Argentina,1985,male,5-14 years,16.0,3044200.0,0.53,88416668900.0,3264.0,Generation X
Argentina,1985,female,5-14 years,11.0,2955200.0,0.37,88416668900.0,3264.0,Generation X
Argentina,1986,male,75+ years,230.0,365000.0,63.01,110934442763.0,4072.0,G.I. Generation
Argentina,1986,male,55-74 years,530.0,2008300.0,26.39,110934442763.0,4072.0,G.I. Generation
Argentina,1986,male,35-54 years,478.0,3365200.0,14.2,110934442763.0,4072.0,Silent
Argentina,1986,male,25-34 years,209.0,2246900.0,9.3,110934442763.0,4072.0,Boomers
Argentina,1986,female,75+ years,48.0,540200.0,8.89,110934442763.0,4072.0,G.I. Generation
Argentina,1986,female,55-74 years,201.0,2317100.0,8.67,110934442763.0,4072.0,G.I. Generation
Argentina,1986,male,15-24 years,186.0,2428900.0,7.66,110934442763.0,4072.0,Generation X
Argentina,1986,female,35-54 years,188.0,3374300.0,5.57,110934442763.0,4072.0,Silent
Argentina,1986,female,25-34 years,96.0,2197600.0,4.37,110934442763.0,4072.0,Boomers
Argentina,1986,female,15-24 years,101.0,2367600.0,4.27,110934442763.0,4072.0,Generation X
Argentina,1986,male,5-14 years,10.0,3061400.0,0.33,110934442763.0,4072.0,Generation X
Argentina,1986,female,5-14 years,7.0,2971900.0,0.24,110934442763.0,4072.0,Generation X
Argentina,1987,male,75+ years,200.0,369800.0,54.08,111106191358.0,4026.0,G.I. Generation
Argentina,1987,male,55-74 years,532.0,2034500.0,26.15,111106191358.0,4026.0,G.I. Generation
Argentina,1987,male,35-54 years,482.0,3409100.0,14.14,111106191358.0,4026.0,Silent
Argentina,1987,female,75+ years,57.0,547000.0,10.42,111106191358.0,4026.0,G.I. Generation
Argentina,1987,female,55-74 years,224.0,2347300.0,9.54,111106191358.0,4026.0,G.I. Generation
Argentina,1987,male,25-34 years,192.0,2276200.0,8.44,111106191358.0,4026.0,Boomers
Argentina,1987,male,15-24 years,179.0,2460600.0,7.27,111106191358.0,4026.0,Generation X
Argentina,1987,female,35-54 years,209.0,3418300.0,6.11,111106191358.0,4026.0,Silent
Argentina,1987,female,25-34 years,89.0,2226200.0,4.0,111106191358.0,4026.0,Boomers
Argentina,1987,female,15-24 years,93.0,2398400.0,3.88,111106191358.0,4026.0,Generation X
Argentina,1987,male,5-14 years,15.0,3101300.0,0.48,111106191358.0,4026.0,Generation X
Argentina,1987,female,5-14 years,14.0,3010700.0,0.47,111106191358.0,4026.0,Generation X
Argentina,1988,male,75+ years,216.0,392000.0,55.1,126206817196.0,4458.0,G.I. Generation
Argentina,1988,male,55-74 years,550.0,2079000.0,26.46,126206817196.0,4458.0,G.I. Generation
Argentina,1988,male,35-54 years,477.0,3503000.0,13.62,126206817196.0,4458.0,Silent
Argentina,1988,female,75+ years,61.0,602000.0,10.13,126206817196.0,4458.0,G.I. Generation
Argentina,1988,female,55-74 years,233.0,2412000.0,9.66,126206817196.0,4458.0,G.I. Generation
Argentina,1988,male,25-34 years,215.0,2276000.0,9.45,126206817196.0,4458.0,Boomers
Argentina,1988,male,15-24 years,211.0,2524000.0,8.36,126206817196.0,4458.0,Generation X
Argentina,1988,female,35-54 years,198.0,3508000.0,5.64,126206817196.0,4458.0,Silent
Argentina,1988,female,15-24 years,101.0,2459000.0,4.11,126206817196.0,4458.0,Generation X
Argentina,1988,female,25-34 years,61.0,2228000.0,2.74,126206817196.0,4458.0,Boomers
Argentina,1988,male,5-14 years,20.0,3210000.0,0.62,126206817196.0,4458.0,Generation X
Argentina,1988,female,5-14 years,11.0,3115000.0,0.35,126206817196.0,4458.0,Generation X
Argentina,1989,male,75+ years,208.0,400000.0,52.0,76636898036.0,2670.0,G.I. Generation
Argentina,1989,male,55-74 years,548.0,2105000.0,26.03,76636898036.0,2670.0,G.I. Generation
Argentina,1989,male,35-54 years,462.0,3561000.0,12.97,76636898036.0,2670.0,Silent
Argentina,1989,female,75+ years,65.0,622000.0,10.45,76636898036.0,2670.0,G.I. Generation
Argentina,1989,male,25-34 years,219.0,2287000.0,9.58,76636898036.0,2670.0,Boomers
Argentina,1989,female,55-74 years,201.0,2446000.0,8.22,76636898036.0,2670.0,G.I. Generation
Argentina,1989,male,15-24 years,186.0,2575000.0,7.22,76636898036.0,2670.0,Generation X
Argentina,1989,female,35-54 years,166.0,3563000.0,4.66,76636898036.0,2670.0,Silent
Argentina,1989,female,25-34 years,83.0,2240000.0,3.71,76636898036.0,2670.0,Boomers
Argentina,1989,female,15-24 years,80.0,2509000.0,3.19,76636898036.0,2670.0,Generation X
Argentina,1989,male,5-14 years,18.0,3245000.0,0.55,76636898036.0,2670.0,Generation X
Argentina,1989,female,5-14 years,11.0,3149000.0,0.35,76636898036.0,2670.0,Generation X
Argentina,1990,male,75+ years,226.0,411100.0,54.97,141352368715.0,4859.0,G.I. Generation
Argentina,1990,male,55-74 years,502.0,2128000.0,23.59,141352368715.0,4859.0,G.I. Generation
Argentina,1990,male,35-54 years,439.0,3619000.0,12.13,141352368715.0,4859.0,Silent
Argentina,1990,female,75+ years,61.0,643000.0,9.49,141352368715.0,4859.0,G.I. Generation
Argentina,1990,male,25-34 years,182.0,2297000.0,7.92,141352368715.0,4859.0,Boomers
Argentina,1990,female,55-74 years,190.0,2477000.0,7.67,141352368715.0,4859.0,G.I. Generation
Argentina,1990,male,15-24 years,174.0,2635000.0,6.6,141352368715.0,4859.0,Generation X
Argentina,1990,female,35-54 years,163.0,3622000.0,4.5,141352368715.0,4859.0,Silent
Argentina,1990,female,15-24 years,91.0,2568000.0,3.54,141352368715.0,4859.0,Generation X
Argentina,1990,female,25-34 years,76.0,2251000.0,3.38,141352368715.0,4859.0,Boomers
Argentina,1990,male,5-14 years,22.0,3269000.0,0.67,141352368715.0,4859.0,Generation X
Argentina,1990,female,5-14 years,14.0,3171000.0,0.44,141352368715.0,4859.0,Generation X
Argentina,1991,male,75+ years,184.0,396000.0,46.46,189719984268.0,6404.0,G.I. Generation
Argentina,1991,male,55-74 years,449.0,2130000.0,21.08,189719984268.0,6404.0,Silent
Argentina,1991,male,35-54 years,398.0,3580000.0,11.12,189719984268.0,6404.0,Boomers
Argentina,1991,male,25-34 years,214.0,2277000.0,9.4,189719984268.0,6404.0,Boomers
Argentina,1991,female,75+ years,50.0,658000.0,7.6,189719984268.0,6404.0,G.I. Generation
Argentina,1991,female,55-74 years,169.0,2508000.0,6.74,189719984268.0,6404.0,Silent
Argentina,1991,male,15-24 years,179.0,2738000.0,6.54,189719984268.0,6404.0,Generation X
Argentina,1991,female,35-54 years,133.0,3691000.0,3.6,189719984268.0,6404.0,Boomers
Argentina,1991,female,25-34 years,77.0,2310000.0,3.33,189719984268.0,6404.0,Boomers
Argentina,1991,female,15-24 years,61.0,2689000.0,2.27,189719984268.0,6404.0,Generation X
Argentina,1991,male,5-14 years,28.0,3369000.0,0.83,189719984268.0,6404.0,Millenials
Argentina,1991,female,5-14 years,9.0,3277000.0,0.27,189719984268.0,6404.0,Millenials
Argentina,1992,male,75+ years,194.0,404900.0,47.91,228788617202.0,7615.0,G.I. Generation
Argentina,1992,male,55-74 years,500.0,2150500.0,23.25,228788617202.0,7615.0,Silent
Argentina,1992,male,35-54 years,488.0,3616600.0,13.49,228788617202.0,7615.0,Boomers
Argentina,1992,male,25-34 years,227.0,2306200.0,9.84,228788617202.0,7615.0,Boomers
Argentina,1992,male,15-24 years,249.0,2834100.0,8.79,228788617202.0,7615.0,Generation X
Argentina,1992,female,75+ years,46.0,678000.0,6.78,228788617202.0,7615.0,G.I. Generation
Argentina,1992,female,55-74 years,147.0,2538400.0,5.79,228788617202.0,7615.0,Silent
Argentina,1992,female,35-54 years,140.0,3755500.0,3.73,228788617202.0,7615.0,Boomers
Argentina,1992,female,25-34 years,79.0,2329100.0,3.39,228788617202.0,7615.0,Boomers
Argentina,1992,female,15-24 years,79.0,2783500.0,2.84,228788617202.0,7615.0,Generation X
Argentina,1992,male,5-14 years,22.0,3371800.0,0.65,228788617202.0,7615.0,Millenials
Argentina,1992,female,5-14 years,13.0,3276800.0,0.4,228788617202.0,7615.0,Millenials
Argentina,1993,male,75+ years,229.0,413600.0,55.37,236741715015.0,7768.0,G.I. Generation
Argentina,1993,male,55-74 years,520.0,2171500.0,23.95,236741715015.0,7768.0,Silent
Argentina,1993,male,35-54 years,495.0,3672300.0,13.48,236741715015.0,7768.0,Boomers
Argentina,1993,male,25-34 years,233.0,2336300.0,9.97,236741715015.0,7768.0,Boomers
Argentina,1993,female,75+ years,58.0,698400.0,8.3,236741715015.0,7768.0,G.I. Generation
Argentina,1993,male,15-24 years,235.0,2932300.0,8.01,236741715015.0,7768.0,Generation X
Argentina,1993,female,55-74 years,126.0,2568300.0,4.91,236741715015.0,7768.0,Silent
Argentina,1993,female,35-54 years,144.0,3820400.0,3.77,236741715015.0,7768.0,Boomers
Argentina,1993,female,25-34 years,76.0,2347800.0,3.24,236741715015.0,7768.0,Boomers
Argentina,1993,female,15-24 years,73.0,2879300.0,2.54,236741715015.0,7768.0,Generation X
Argentina,1993,male,5-14 years,25.0,3367500.0,0.74,236741715015.0,7768.0,Millenials
Argentina,1993,female,5-14 years,16.0,3269800.0,0.49,236741715015.0,7768.0,Millenials
Argentina,1994,male,75+ years,192.0,423100.0,45.38,257440000000.0,8328.0,G.I. Generation
Argentina,1994,male,55-74 years,509.0,2192500.0,23.22,257440000000.0,8328.0,Silent
Argentina,1994,male,35-54 years,527.0,3729600.0,14.13,257440000000.0,8328.0,Boomers
Argentina,1994,male,25-34 years,226.0,2369000.0,9.54,257440000000.0,8328.0,Boomers
Argentina,1994,male,15-24 years,250.0,3027200.0,8.26,257440000000.0,8328.0,Generation X
Argentina,1994,female,55-74 years,135.0,2597400.0,5.2,257440000000.0,8328.0,Silent
Argentina,1994,female,75+ years,34.0,719700.0,4.72,257440000000.0,8328.0,G.I. Generation
Argentina,1994,female,35-54 years,160.0,3885600.0,4.12,257440000000.0,8328.0,Boomers
Argentina,1994,female,15-24 years,98.0,2971300.0,3.3,257440000000.0,8328.0,Generation X
Argentina,1994,female,25-34 years,72.0,2369900.0,3.04,257440000000.0,8328.0,Boomers
Argentina,1994,male,5-14 years,27.0,3363000.0,0.8,257440000000.0,8328.0,Millenials
Argentina,1994,female,5-14 years,11.0,3262900.0,0.34,257440000000.0,8328.0,Millenials
Argentina,1995,male,75+ years,190.0,433800.0,43.8,258031750000.0,8232.0,G.I. Generation
Argentina,1995,male,55-74 years,515.0,2214000.0,23.26,258031750000.0,8232.0,Silent
Argentina,1995,male,35-54 years,485.0,3787800.0,12.8,258031750000.0,8232.0,Boomers
Argentina,1995,male,25-34 years,218.0,2404900.0,9.06,258031750000.0,8232.0,Generation X
Argentina,1995,male,15-24 years,277.0,3112100.0,8.9,258031750000.0,8232.0,Generation X
Argentina,1995,female,75+ years,49.0,742200.0,6.6,258031750000.0,8232.0,G.I. Generation
Argentina,1995,female,55-74 years,134.0,2625900.0,5.1,258031750000.0,8232.0,Silent
Argentina,1995,female,35-54 years,139.0,3950100.0,3.52,258031750000.0,8232.0,Boomers
Argentina,1995,female,15-24 years,101.0,3053300.0,3.31,258031750000.0,8232.0,Generation X
Argentina,1995,female,25-34 years,62.0,2396900.0,2.59,258031750000.0,8232.0,Generation X
Argentina,1995,female,5-14 years,19.0,3261100.0,0.58,258031750000.0,8232.0,Millenials
Argentina,1995,male,5-14 years,15.0,3363300.0,0.45,258031750000.0,8232.0,Millenials
Argentina,1996,male,75+ years,189.0,445800.0,42.4,272149750000.0,8563.0,G.I. Generation
Argentina,1996,male,55-74 years,464.0,2235900.0,20.75,272149750000.0,8563.0,Silent
Argentina,1996,male,35-54 years,524.0,3847300.0,13.62,272149750000.0,8563.0,Boomers
Argentina,1996,male,25-34 years,226.0,2442900.0,9.25,272149750000.0,8563.0,Generation X
Argentina,1996,male,15-24 years,280.0,3185600.0,8.79,272149750000.0,8563.0,Generation X
Argentina,1996,female,75+ years,59.0,766100.0,7.7,272149750000.0,8563.0,G.I. Generation
Argentina,1996,female,55-74 years,131.0,2653800.0,4.94,272149750000.0,8563.0,Silent
Argentina,1996,female,35-54 years,176.0,4014100.0,4.38,272149750000.0,8563.0,Boomers
Argentina,1996,female,15-24 years,105.0,3123600.0,3.36,272149750000.0,8563.0,Generation X
Argentina,1996,female,25-34 years,52.0,2428400.0,2.14,272149750000.0,8563.0,Generation X
Argentina,1996,male,5-14 years,14.0,3370400.0,0.42,272149750000.0,8563.0,Millenials
Argentina,1996,female,5-14 years,9.0,3266800.0,0.28,272149750000.0,8563.0,Millenials
Argentina,1997,male,75+ years,195.0,490152.0,39.78,292859000000.0,9057.0,G.I. Generation
Argentina,1997,male,55-74 years,457.0,2252148.0,20.29,292859000000.0,9057.0,Silent
Argentina,1997,male,35-54 years,501.0,3934581.0,12.73,292859000000.0,9057.0,Boomers
Argentina,1997,male,25-34 years,213.0,2460112.0,8.66,292859000000.0,9057.0,Generation X
Argentina,1997,male,15-24 years,260.0,3198193.0,8.13,292859000000.0,9057.0,Generation X
Argentina,1997,female,75+ years,47.0,854095.0,5.5,292859000000.0,9057.0,G.I. Generation
Argentina,1997,female,55-74 years,131.0,2668528.0,4.91,292859000000.0,9057.0,Silent
Argentina,1997,female,35-54 years,165.0,4083427.0,4.04,292859000000.0,9057.0,Boomers
Argentina,1997,female,15-24 years,113.0,3161000.0,3.57,292859000000.0,9057.0,Generation X
Argentina,1997,female,25-34 years,72.0,2474330.0,2.91,292859000000.0,9057.0,Generation X
Argentina,1997,male,5-14 years,19.0,3429860.0,0.55,292859000000.0,9057.0,Millenials
Argentina,1997,female,5-14 years,11.0,3327355.0,0.33,292859000000.0,9057.0,Millenials
Argentina,1998,male,75+ years,201.0,504164.0,39.87,298948250000.0,9126.0,G.I. Generation
Argentina,1998,male,55-74 years,518.0,2274972.0,22.77,298948250000.0,9126.0,Silent
Argentina,1998,male,35-54 years,508.0,3990829.0,12.73,298948250000.0,9126.0,Boomers
Argentina,1998,male,15-24 years,327.0,3243944.0,10.08,298948250000.0,9126.0,Generation X
Argentina,1998,male,25-34 years,251.0,2497189.0,10.05,298948250000.0,9126.0,Generation X
Argentina,1998,female,75+ years,53.0,883724.0,6.0,298948250000.0,9126.0,G.I. Generation
Argentina,1998,female,55-74 years,140.0,2696429.0,5.19,298948250000.0,9126.0,Silent
Argentina,1998,female,15-24 years,114.0,3200362.0,3.56,298948250000.0,9126.0,Generation X
Argentina,1998,female,35-54 years,147.0,4143203.0,3.55,298948250000.0,9126.0,Boomers
Argentina,1998,female,25-34 years,52.0,2512005.0,2.07,298948250000.0,9126.0,Generation X
Argentina,1998,female,5-14 years,20.0,3353473.0,0.6,298948250000.0,9126.0,Millenials
Argentina,1998,male,5-14 years,16.0,3456965.0,0.46,298948250000.0,9126.0,Millenials
Argentina,1999,male,75+ years,204.0,515800.0,39.55,283523000000.0,8546.0,G.I. Generation
Argentina,1999,male,55-74 years,540.0,2301840.0,23.46,283523000000.0,8546.0,Silent
Argentina,1999,male,35-54 years,545.0,4045105.0,13.47,283523000000.0,8546.0,Boomers
Argentina,1999,male,15-24 years,355.0,3279728.0,10.82,283523000000.0,8546.0,Generation X
Argentina,1999,male,25-34 years,265.0,2543861.0,10.42,283523000000.0,8546.0,Generation X
Argentina,1999,female,55-74 years,137.0,2727054.0,5.02,283523000000.0,8546.0,Silent
Argentina,1999,female,75+ years,44.0,912898.0,4.82,283523000000.0,8546.0,G.I. Generation
Argentina,1999,female,35-54 years,141.0,4200203.0,3.36,283523000000.0,8546.0,Boomers
Argentina,1999,female,15-24 years,101.0,3229424.0,3.13,283523000000.0,8546.0,Generation X
Argentina,1999,female,25-34 years,50.0,2559176.0,1.95,283523000000.0,8546.0,Generation X
Argentina,1999,male,5-14 years,21.0,3482230.0,0.6,283523000000.0,8546.0,Millenials
Argentina,1999,female,5-14 years,20.0,3377543.0,0.59,283523000000.0,8546.0,Millenials
Argentina,2000,male,75+ years,232.0,525161.0,44.18,284203750000.0,8462.0,G.I. Generation
Argentina,2000,male,55-74 years,602.0,2333377.0,25.8,284203750000.0,8462.0,Silent
Argentina,2000,male,35-54 years,578.0,4096814.0,14.11,284203750000.0,8462.0,Boomers
Argentina,2000,male,15-24 years,463.0,3306109.0,14.0,284203750000.0,8462.0,Generation X
